danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,chorus_hit,sections,decade,target
0.497,0.671,-14.335,0.0699,0.235,0.0791,0.172,0.467,103.147,301667,70.76963,14,80s,0
0.0726,0.0546,-21.373,0.0416,0.978,0.921,0.122,0.0611,73.48,235693,29.25936,9,60s,0
0.351,0.993,-5.511,0.131,3.49e-05,0.00523,0.184,0.0762,109.511,268653,38.87768,9,10s,0
0.4,0.613,-4.697,0.0405,0.231,0.0,0.0856,0.567,141.286,253320,26.71575,13,00s,1
0.346,0.0518,-26.802,0.0902,0.969,0.0,0.0665,0.0741,174.998,130360,51.83409,6,60s,0
0.402,0.91,-8.946,0.0373,0.103,0.00774,0.257,0.834,152.833,162533,28.45473,8,70s,0
0.446,0.846,-7.777,0.0407,0.0096,0.00182,0.946,0.641,140.296,463533,46.33886,17,70s,1
0.483,0.79,-4.872,0.0517,0.0198,3.14e-05,0.143,0.29,135.121,237520,57.78129,9,10s,1
0.915,0.588,-6.302,0.0677,0.0824,0.000169,0.104,0.329,123.936,218710,29.30098,8,10s,1
0.396,0.303,-14.779,0.0387,0.19,0.00469,0.0868,0.492,180.087,228127,35.21661,10,70s,0
0.724,0.725,-11.93,0.0395,0.0226,0.0336,0.0445,0.909,106.156,304733,30.83786,16,70s,1
0.635,0.12,-26.276,0.0671,0.582,0.919,0.111,0.192,81.08,89053,19.04594,5,60s,0
0.655,0.0921,-17.985,0.112,0.617,0.0,0.358,0.392,78.537,134400,30.72352,8,80s,0
0.7,0.503,-7.394,0.264,0.784,0.0,0.543,0.491,136.797,195707,22.5337,11,00s,0
0.699,0.536,-11.186,0.0315,0.616,0.0128,0.0876,0.916,137.976,182600,34.649,11,60s,1
0.486,0.888,-10.445,0.0489,0.000644,0.349,0.114,0.22,147.796,400333,39.21652,19,80s,0
0.541,0.41,-5.019,0.03,0.622,4.23e-06,0.37,0.566,116.044,152173,34.16191,7,60s,0
0.854,0.827,-6.424,0.0335,0.0636,0.0,0.123,0.961,104.001,249600,42.51889,11,90s,1
0.578,0.697,-8.21,0.0303,0.0155,3.46e-05,0.122,0.909,104.669,178907,29.75516,11,70s,1
0.362,0.808,-7.472,0.218,0.0805,0.58,0.0962,0.612,144.115,172027,87.17514,5,80s,0
0.644,0.518,-10.02,0.0805,0.00646,1.33e-06,0.158,0.464,169.799,253933,47.57861,12,00s,1
0.669,0.815,-8.998,0.0838,0.0329,0.00105,0.0498,0.784,117.809,628547,24.94666,24,70s,1
0.221,0.29,-10.837,0.0334,0.9,3e-05,0.181,0.665,169.435,208960,54.88477,11,60s,0
0.316,0.0303,-28.526,0.066,0.959,0.879,0.108,0.221,110.347,224707,54.3749,9,10s,0
0.679,0.388,-15.87,0.0369,0.0372,0.000971,0.135,0.72,97.366,261040,18.55017,14,80s,1
0.688,0.681,-7.692,0.0343,0.243,6.23e-06,0.249,0.798,96.058,186667,16.0821,9,60s,1
0.427,0.192,-14.611,0.0285,0.795,2.55e-06,0.314,0.272,91.088,263400,24.00278,12,70s,1
0.393,0.0927,-21.289,0.0401,0.98,0.895,0.197,0.207,76.734,267893,40.36874,13,80s,0
0.41,0.317,-9.14,0.0363,0.777,0.0,0.108,0.404,140.044,161627,17.94165,8,60s,1
0.51,0.808,-8.649,0.0475,0.0281,0.0,0.295,0.738,170.037,330307,19.54014,13,90s,1
0.407,0.0138,-24.373,0.0358,0.994,0.265,0.126,0.144,146.868,258748,22.7784,14,70s,0
0.364,0.959,-2.956,0.0627,0.0113,0.000953,0.411,0.927,161.798,174027,74.39997,7,00s,1
0.494,0.571,-5.862,0.0332,0.0394,0.000518,0.602,0.712,124.045,225107,46.25678,9,70s,1
0.65,0.851,-6.519,0.0303,0.00117,3.39e-05,0.0937,0.294,96.651,218760,40.39356,8,00s,1
0.556,0.0945,-16.027,0.0499,0.994,2.28e-06,0.0993,0.482,120.083,193027,16.11071,8,90s,0
0.68,0.479,-8.093,0.0574,0.735,0.0,0.122,0.644,101.878,273067,26.10897,13,60s,0
0.398,0.599,-15.66,0.0359,0.0213,0.886,0.326,0.914,129.956,167293,61.00003,8,70s,0
0.416,0.341,-16.011,0.0439,0.781,0.808,0.0991,0.643,84.016,193933,57.4331,8,60s,0
0.105,0.0315,-36.662,0.0414,0.952,0.808,0.076,0.0349,158.256,189067,110.48467,7,00s,0
0.636,0.317,-13.567,0.0282,0.631,4.05e-06,0.152,0.464,83.338,198467,31.83292,10,70s,1
0.535,0.369,-7.284,0.0293,0.86,0.000242,0.233,0.536,91.56,216133,43.21383,10,70s,0
0.563,0.413,-12.589,0.0268,0.0534,0.717,0.141,0.225,149.997,291027,54.14674,13,00s,0
0.619,0.654,-8.46,0.0652,0.611,0.0,0.144,0.688,134.293,181493,44.94276,11,60s,1
0.419,0.484,-11.618,0.0278,0.405,0.000216,0.21,0.393,96.222,241080,36.68271,10,70s,1
0.831,0.502,-4.045,0.046,0.101,0.0,0.122,0.101,100.541,205427,38.82268,9,10s,1
0.794,0.554,-11.462,0.289,0.236,9.15e-05,0.125,0.682,134.017,130080,33.25192,7,60s,0
0.619,0.695,-4.005,0.206,0.336,0.0,0.0859,0.361,82.155,163931,22.48231,6,10s,1
0.376,0.271,-13.852,0.0416,0.00332,0.636,0.166,0.303,113.528,67765,8.82432,3,60s,0
0.758,0.612,-11.403,0.0598,0.281,0.00288,0.0954,0.822,106.945,169840,26.07612,10,70s,1
0.316,0.558,-7.071,0.0312,0.112,0.771,0.212,0.32,77.35,71840,23.18785,5,80s,0
0.523,0.388,-10.19,0.0786,0.862,3.49e-05,0.061,0.904,185.802,221720,44.38604,12,70s,0
0.343,0.118,-18.652,0.0642,0.98,0.0183,0.0978,0.166,87.256,179507,33.79222,8,00s,0
0.375,0.36,-9.408,0.028,0.41,9.62e-06,0.0769,0.371,91.779,244187,48.53152,10,70s,0
0.322,0.153,-26.633,0.0348,0.664,0.68,0.38,0.32,112.227,486840,81.32678,15,60s,0
0.617,0.296,-13.128,0.0315,0.837,0.000396,0.144,0.369,102.074,216000,23.65567,10,10s,0
0.442,0.479,-4.414,0.0484,0.605,0.0,0.116,0.737,101.36,141595,64.04004,6,70s,0
0.65,0.497,-6.58,0.028,0.00115,0.34,0.101,0.125,139.942,291254,54.10654,12,10s,0
0.65,0.72,-8.803,0.161,0.0238,0.14,0.367,0.738,154.664,170213,59.91442,4,00s,0
0.338,0.979,-4.677,0.252,0.0275,0.000102,0.1,0.237,148.994,150933,42.13747,8,80s,0
0.566,0.713,-12.713,0.185,0.0113,0.551,0.148,0.467,160.116,318440,40.38848,13,90s,0
0.522,0.44,-13.258,0.035,0.434,0.0,0.218,0.295,97.475,159760,38.69467,7,70s,1
0.688,0.401,-12.171,0.0312,0.453,0.0556,0.281,0.796,111.719,140733,21.08385,7,70s,1
0.135,0.057,-37.915,0.0344,0.975,0.907,0.173,0.0994,92.181,260440,44.286,17,80s,0
0.533,0.665,-5.632,0.0317,0.0813,1.86e-05,0.332,0.212,80.975,223200,37.20245,9,00s,1
0.362,0.641,-9.224,0.0421,0.407,0.0201,0.184,0.57,173.743,323227,36.70889,16,70s,0
0.524,0.983,-7.951,0.0427,0.113,0.0,0.22,0.462,99.182,115587,0.0,2,90s,0
0.395,0.0283,-24.927,0.0324,0.952,0.000502,0.0849,0.351,97.462,117627,30.8771,6,90s,0
0.428,0.714,-5.574,0.399,0.0895,0.0,0.766,0.678,110.017,198093,27.70688,12,00s,1
0.356,0.133,-23.954,0.033,0.976,0.955,0.135,0.583,97.889,128667,41.38991,7,80s,0
0.314,0.945,-6.901,0.0912,0.000697,0.457,0.125,0.533,129.096,142987,29.3808,8,80s,0
0.78,0.565,-7.32,0.0306,0.736,0.00269,0.063,0.365,101.967,322133,36.61435,12,90s,1
0.572,0.822,-9.357,0.0484,0.204,0.00012,0.472,0.651,127.377,259907,32.98777,10,70s,1
0.315,0.433,-7.973,0.0345,0.659,5.7e-06,0.195,0.408,145.247,204600,44.89956,9,70s,1
0.521,0.0702,-14.462,0.046,0.976,0.00045,0.109,0.236,96.411,129600,36.49731,7,60s,0
0.621,0.508,-5.657,0.0259,0.691,5.53e-06,0.0809,0.487,92.564,360067,32.75457,14,00s,0
0.557,0.0621,-19.974,0.0402,0.996,0.249,0.141,0.529,81.443,204800,41.17615,7,80s,0
0.416,0.901,-3.539,0.164,0.0179,0.0,0.399,0.541,96.95,300573,35.6042,11,00s,0
0.739,0.581,-9.522,0.0661,0.44,9.51e-05,0.0853,0.916,121.979,225667,31.30455,10,80s,1
0.551,0.284,-13.704,0.0287,0.805,0.0,0.113,0.527,109.831,260840,52.79114,8,90s,1
0.446,0.472,-9.042,0.0267,0.818,0.000677,0.465,0.446,75.49,172947,22.41764,8,70s,1
0.63,0.692,-8.377,0.0497,0.00414,4.26e-05,0.0817,0.574,97.096,253773,29.25752,11,90s,1
0.11,0.319,-20.953,0.0393,0.265,0.93,0.121,0.131,83.743,149667,26.06939,10,90s,0
0.625,0.735,-8.376,0.0482,0.192,0.000467,0.703,0.661,111.088,193893,77.17673,9,70s,0
0.729,0.625,-5.266,0.0315,0.194,0.00986,0.248,0.261,146.034,183907,31.34846,11,10s,1
0.69,0.844,-7.135,0.0603,0.326,0.0,0.223,0.881,160.005,201200,38.49323,10,80s,0
0.624,0.939,-11.417,0.0467,0.0395,0.869,0.131,0.864,90.741,372507,37.40338,19,80s,0
0.384,0.303,-9.288,0.027,0.516,0.0,0.185,0.269,110.75,154173,53.14349,9,60s,1
0.559,0.607,-10.523,0.887,0.92,0.0,0.435,0.672,89.735,1478193,19.26474,68,60s,0
0.194,0.591,-6.181,0.0318,0.118,6.43e-05,0.2,0.164,171.066,268427,80.87623,9,70s,1
0.199,0.369,-12.465,0.0302,0.789,1.08e-05,0.0932,0.499,100.378,133867,33.94567,8,60s,1
0.686,0.691,-4.743,0.0335,0.752,1.27e-05,0.174,0.913,97.687,155016,50.75466,8,60s,0
0.197,0.366,-12.584,0.0441,0.835,0.904,0.114,0.0719,89.435,76867,29.09666,4,60s,0
0.894,0.404,-5.913,0.13,0.453,1.57e-06,0.0801,0.759,102.009,236507,19.55053,11,00s,1
0.567,0.871,-7.022,0.444,0.132,0.0,0.0824,0.704,92.889,279453,24.0047,11,00s,1
0.389,0.435,-9.839,0.0299,0.562,0.00328,0.133,0.365,117.665,205722,37.88102,9,70s,0
0.681,0.322,-14.12,0.053,0.989,0.427,0.896,0.681,92.308,206107,35.90088,9,90s,0
0.709,0.75,-6.93,0.0478,0.13,0.0,0.0611,0.864,122.337,234747,47.91101,12,80s,1
0.638,0.712,-8.075,0.0318,0.399,0.0,0.289,0.736,125.569,314800,55.87255,10,80s,1
0.308,0.373,-9.541,0.0291,0.212,0.921,0.106,0.212,74.978,261200,48.78025,10,90s,0
0.818,0.794,-6.293,0.0641,0.12,0.0,0.0828,0.844,108.002,224440,28.56211,10,00s,1
0.444,0.941,-6.443,0.0771,3.04e-05,1.62e-06,0.296,0.684,91.77,116173,40.83348,6,90s,0
0.597,0.699,-15.998,0.0381,0.00782,0.00514,0.116,0.755,111.837,289427,34.02272,12,80s,0
0.163,0.0588,-20.266,0.045,0.935,0.961,0.098,0.145,112.848,513187,33.32471,14,00s,0
0.602,0.619,-11.751,0.0768,0.434,0.0,0.364,0.902,139.6,151387,32.46582,8,60s,1
0.683,0.36,-13.737,0.0327,0.334,0.286,0.196,0.814,124.845,198000,65.28768,9,80s,0
0.291,0.639,-9.658,0.0382,0.566,0.000483,0.633,0.321,103.653,246333,35.12156,12,60s,1
0.587,0.249,-14.1,0.0278,0.733,0.00732,0.0891,0.48,94.305,147493,21.55032,10,60s,1
0.325,0.958,-4.263,0.19,1.33e-05,0.143,0.0735,0.253,134.011,280733,86.65833,10,00s,0
0.414,0.851,-8.714,0.0413,0.0675,0.0047,0.333,0.567,158.907,300467,41.25735,15,80s,1
0.541,0.904,-6.384,0.0404,0.0423,0.0,0.0589,0.833,121.387,236435,36.0246,10,90s,1
0.438,0.584,-12.989,0.0323,0.786,0.962,0.116,0.827,133.091,212733,29.62731,12,80s,0
0.467,0.358,-10.847,0.0497,0.125,3.73e-05,0.111,0.166,136.02,314632,28.49755,13,10s,1
0.465,0.0599,-23.469,0.0369,0.961,0.345,0.117,0.183,119.492,304427,81.65917,15,70s,0
0.833,0.624,-7.886,0.0536,0.253,0.001,0.118,0.913,124.215,232014,24.08234,10,80s,1
0.448,0.334,-8.569,0.0358,0.829,2.34e-05,0.125,0.333,121.991,198813,42.20609,10,60s,0
0.576,0.849,-5.199,0.0355,0.0678,0.0,0.278,0.482,120.0,256933,38.19007,12,00s,1
0.189,0.979,-5.252,0.0836,2.24e-06,0.845,0.731,0.0172,150.124,253533,25.7879,14,00s,0
0.576,0.268,-14.313,0.0294,0.547,5.17e-05,0.118,0.175,115.952,298760,46.90963,12,80s,1
0.622,0.21,-16.335,0.0336,0.938,0.00143,0.298,0.662,101.617,164747,43.16074,9,70s,1
0.768,0.542,-9.775,0.0452,0.000189,0.911,0.116,0.132,100.009,260200,31.52878,9,10s,0
0.481,0.673,-5.41,0.0321,0.548,0.0,0.135,0.615,118.051,164600,22.2508,9,60s,1
0.644,0.625,-7.797,0.0317,0.0179,0.953,0.155,0.549,171.99,184186,90.0058,6,10s,0
0.403,0.973,-2.21,0.0682,0.00129,0.0,0.324,0.285,185.034,216053,41.84163,8,10s,0
0.78,0.784,-5.039,0.186,0.0447,0.0,0.122,0.43,85.023,180706,46.62277,8,10s,1
0.401,0.995,-6.166,0.0583,0.00324,0.261,0.334,0.655,173.754,181880,37.98483,9,70s,1
0.782,0.589,-4.827,0.189,0.148,0.0,0.164,0.869,90.438,223547,17.94763,13,90s,0
0.321,0.337,-12.825,0.0427,0.698,0.00116,0.0721,0.371,155.279,185107,82.84226,7,60s,1
0.553,0.545,-7.278,0.0261,0.385,5.36e-06,0.105,0.201,85.959,242960,46.9024,13,80s,1
0.592,0.186,-13.629,0.042,0.905,0.424,0.109,0.512,117.969,184133,35.59363,9,80s,0
0.383,0.327,-16.057,0.036,0.93,0.842,0.122,0.308,96.167,454493,34.77403,23,70s,0
0.867,0.487,-14.044,0.266,0.167,0.0,0.108,0.696,110.026,287907,49.25018,14,00s,1
0.717,0.414,-14.855,0.0365,0.0294,0.00935,0.0864,0.495,100.178,207013,29.94267,12,70s,1
0.439,0.588,-15.841,0.0483,0.000838,0.674,0.0632,0.123,122.337,462160,29.29182,18,90s,0
0.573,0.905,-5.954,0.0343,0.0408,0.0,0.113,0.683,135.943,247800,42.55543,10,10s,1
0.69,0.622,-5.025,0.0622,0.253,0.0,0.116,0.544,102.04,210091,28.83943,11,10s,0
0.327,0.886,-5.6,0.0722,0.094,0.000195,0.35,0.16,134.991,286693,37.3603,9,70s,1
0.625,0.848,-4.008,0.0314,0.105,0.0,0.23,0.716,137.993,235427,44.30366,10,00s,1
0.429,0.924,-6.456,0.135,0.00136,9.78e-06,0.345,0.209,180.033,241583,62.60494,12,10s,0
0.529,0.491,-15.282,0.0307,0.075,0.028,0.123,0.609,130.691,347507,62.81975,14,80s,1
0.437,0.586,-6.708,0.0274,0.151,3.13e-06,0.0996,0.252,150.14,265733,21.55258,11,00s,1
0.661,0.973,-2.994,0.037,0.11,1.74e-05,0.617,0.75,108.037,232827,37.18034,11,00s,1
0.477,0.366,-17.751,0.0347,0.492,0.0153,0.0813,0.56,140.619,180240,42.07698,9,90s,0
0.257,0.901,-9.074,0.0832,0.0896,0.0137,0.227,0.252,93.286,259667,93.30884,9,80s,0
0.615,0.488,-12.797,0.0383,0.586,2.21e-06,0.191,0.488,122.815,167853,69.45642,7,60s,1
0.633,0.436,-7.979,0.0377,0.171,0.89,0.382,0.145,139.978,344240,20.57055,9,00s,0
0.384,0.228,-10.676,0.0313,0.944,0.000693,0.0969,0.531,79.745,187240,36.33948,11,60s,0
0.671,0.939,-3.206,0.161,0.192,0.0,0.298,0.529,129.023,252307,30.37448,15,10s,1
0.354,0.853,-10.646,0.092,0.00497,0.000516,0.136,0.118,149.902,294200,36.92461,14,90s,0
0.546,0.697,-9.667,0.0631,0.272,0.00558,0.649,0.755,96.752,278800,40.37257,9,70s,1
0.419,0.537,-8.588,0.029,0.48,0.0,0.143,0.661,169.1,236093,33.46018,12,70s,1
0.462,0.194,-11.743,0.0296,0.85,0.0,0.123,0.153,83.385,169973,21.2331,7,60s,1
0.562,0.715,-8.481,0.0272,0.522,0.0,0.185,0.908,102.009,157467,28.6427,8,70s,1
0.695,0.665,-10.85,0.0271,0.574,3.99e-06,0.456,0.855,100.908,260160,26.10077,13,80s,1
0.413,0.419,-9.678,0.0576,0.885,0.0,0.929,0.192,82.555,336347,34.33664,12,80s,0
0.531,0.0654,-20.78,0.0612,0.995,0.95,0.132,0.71,83.134,146000,32.02756,8,10s,0
0.593,0.589,-12.444,0.0401,0.323,0.000115,0.0722,0.764,120.292,203160,52.28479,9,80s,1
0.277,0.289,-11.804,0.0267,0.357,1.75e-06,0.141,0.0559,81.949,297787,29.00536,13,80s,1
0.825,0.603,-8.24,0.0731,0.114,0.00014,0.0261,0.931,122.203,218200,21.34453,11,80s,1
0.218,0.99,-10.16,0.281,0.0448,3.57e-05,0.91,0.0224,76.426,123461,34.32263,6,80s,0
0.814,0.536,-7.355,0.0472,0.852,1.12e-05,0.0833,0.972,96.96,156547,51.02872,6,60s,0
0.394,0.102,-12.103,0.0291,0.878,0.0,0.104,0.236,165.373,163693,57.52114,7,70s,0
0.547,0.55,-5.432,0.0686,0.758,0.000157,0.0761,0.897,188.221,140413,41.17014,8,60s,0
0.711,0.327,-13.845,0.0778,0.766,1.44e-05,0.0542,0.77,78.703,143000,77.45623,4,70s,0
0.892,0.974,-3.661,0.0875,0.0873,0.00823,0.0512,0.941,136.229,229853,21.3967,10,70s,1
0.524,0.0869,-15.089,0.114,0.905,0.0,0.115,0.478,168.412,129040,52.27298,6,60s,0
0.354,0.76,-7.705,0.111,0.56,0.426,0.105,0.763,171.996,212060,33.87854,10,10s,0
0.545,0.59,-7.257,0.0813,0.599,0.0,0.0916,0.583,100.835,205227,39.01483,7,70s,0
0.827,0.93,-10.098,0.0499,0.322,0.0161,0.033,0.968,119.302,202587,22.18296,11,80s,0
0.837,0.364,-11.713,0.276,0.149,0.0,0.271,0.463,123.984,213594,26.29439,8,10s,1
0.0914,0.155,-18.33,0.0359,0.924,0.838,0.102,0.0635,83.973,368773,42.33891,17,80s,0
0.697,0.873,-8.816,0.051,0.359,0.000701,0.219,0.57,128.613,297093,41.03243,16,80s,1
0.6,0.781,-13.005,0.0712,0.17,1.79e-06,0.0329,0.78,116.621,231747,67.81314,8,70s,1
0.578,0.574,-6.209,0.0454,0.196,0.0,0.083,0.301,174.152,261240,36.82058,13,10s,1
0.805,0.234,-17.662,0.0743,0.888,0.00806,0.122,0.345,104.499,217853,30.43852,8,70s,0
0.179,0.292,-12.842,0.0332,0.806,0.858,0.11,0.0351,73.542,284403,52.44813,11,10s,0
0.514,0.71,-6.004,0.0366,0.3,0.0,0.66,0.618,86.558,255203,25.74372,11,80s,1
0.544,0.895,-14.212,0.0535,0.00834,0.801,0.341,0.199,128.049,161893,74.70917,5,90s,0
0.679,0.603,-10.532,0.0337,0.000939,0.623,0.0617,0.829,133.725,91584,32.16052,6,60s,0
0.764,0.567,-13.361,0.0412,0.252,0.0,0.104,0.79,108.805,214133,45.41093,7,70s,1
0.474,0.528,-8.588,0.0276,0.526,0.0,0.109,0.364,144.366,227333,34.09931,11,90s,1
0.641,0.509,-10.707,0.082,0.409,5.99e-05,0.231,0.546,120.34,157827,50.76272,8,60s,0
0.808,0.701,-10.915,0.0345,0.157,0.0653,0.0312,0.976,118.47,244160,33.61247,15,80s,1
0.456,0.476,-15.652,0.0306,0.357,0.00308,0.302,0.963,146.198,209133,35.89534,11,80s,0
0.858,0.607,-4.199,0.118,0.0169,3.97e-05,0.0777,0.821,119.986,188293,66.31259,9,00s,1
0.653,0.555,-5.269,0.0381,0.0209,0.0,0.102,0.556,109.732,241680,29.82902,9,00s,1
0.541,0.855,-7.058,0.0625,0.339,1.8e-06,0.0821,0.82,141.142,200800,37.42257,7,80s,1
0.587,0.315,-10.69,0.0295,0.497,0.0343,0.0776,0.289,99.844,300453,37.33712,16,80s,0
0.619,0.647,-5.648,0.032,0.0558,0.668,0.0959,0.553,158.001,250720,34.86529,11,10s,0
0.747,0.568,-8.651,0.0319,0.475,0.000165,0.127,0.684,121.615,194853,47.3396,9,80s,1
0.23,0.132,-18.261,0.0397,0.967,0.00158,0.15,0.222,79.273,144467,32.03495,6,60s,1
0.41,0.295,-15.14,0.0452,0.954,0.0505,0.41,0.223,121.174,62333,25.17786,3,60s,0
0.578,0.855,-8.057,0.0414,0.0388,5.56e-06,0.345,0.732,126.264,210733,31.34645,11,90s,1
0.477,0.907,-5.688,0.0259,0.00152,0.000204,0.36,0.681,98.991,170800,18.76902,9,80s,0
0.762,0.424,-12.499,0.0288,0.0668,0.0,0.054,0.731,113.567,289227,83.82743,8,80s,1
0.586,0.442,-13.015,0.0355,0.44,0.000123,0.115,0.55,144.365,207427,44.53707,9,70s,0
0.835,0.626,-5.833,0.125,0.0589,6e-05,0.396,0.35,91.03,217925,39.95982,10,10s,1
0.632,0.947,-5.8,0.112,0.265,0.0,0.333,0.599,136.057,256067,86.85852,11,80s,0
0.713,0.378,-9.04,0.0298,0.00561,0.00186,0.0845,0.291,99.055,260067,57.8796,11,90s,1
0.603,0.606,-5.06,0.0688,0.0108,0.00157,0.108,0.403,93.06,167173,50.40641,7,00s,0
0.782,0.449,-4.233,0.0443,0.00284,0.0623,0.0921,0.816,95.013,267960,22.33906,12,90s,1
0.836,0.715,-7.377,0.0409,0.337,0.002,0.0878,0.889,132.276,260200,29.70802,8,80s,1
0.782,0.713,-6.999,0.0325,0.18,0.0342,0.105,0.572,124.677,251200,30.5354,12,80s,1
0.85,0.472,-12.467,0.108,0.00889,0.00125,0.0308,0.818,98.077,284533,39.3551,13,90s,1
0.497,0.875,-8.84,0.0355,4.59e-05,0.00399,0.625,0.505,98.171,190640,53.7296,7,90s,1
0.559,0.432,-12.366,0.0273,0.375,1.2e-06,0.716,0.5,92.378,249173,23.38568,13,70s,1
0.614,0.904,-4.811,0.0375,0.63,0.0,0.336,0.772,135.606,183223,26.73278,11,80s,0
0.187,0.351,-12.861,0.0354,0.65,0.0,0.0986,0.166,72.142,200467,30.01216,10,80s,0
0.651,0.773,-6.97,0.0366,0.318,0.0,0.27,0.69,83.995,194573,37.11004,9,10s,1
0.592,0.608,-9.499,0.0292,0.328,0.675,0.112,0.0471,104.23,259213,73.64017,9,80s,0
0.49,0.44,-9.387,0.0321,0.874,0.0,0.337,0.426,109.329,140173,21.83825,7,60s,1
0.413,0.698,-7.811,0.0405,0.681,0.394,0.0578,0.749,143.575,231200,34.81319,12,60s,0
0.209,0.27,-20.314,0.0682,0.367,0.429,0.12,0.0619,142.292,1514000,63.47002,56,00s,0
0.578,0.286,-7.371,0.0421,0.864,2.68e-05,0.168,0.16,80.975,234507,57.16956,7,80s,1
0.693,0.625,-5.922,0.0613,0.359,0.0,0.123,0.945,104.651,139555,55.8721,6,80s,0
0.336,0.105,-14.24,0.0324,0.727,0.0,0.121,0.134,96.378,341933,21.06346,17,90s,0
0.186,0.124,-15.271,0.0434,0.978,0.865,0.111,0.248,77.903,183267,30.79925,9,60s,0
0.473,0.213,-17.951,0.0273,0.488,0.000147,0.132,0.341,106.461,232067,28.84436,15,70s,1
0.598,0.848,-6.934,0.042,0.0151,0.00545,0.0748,0.714,144.562,251293,37.21307,11,80s,1
0.612,0.601,-9.095,0.0425,0.22,0.0,0.446,0.692,130.939,170093,34.52979,10,60s,1
0.637,0.682,-4.632,0.0291,0.376,0.0,0.17,0.541,81.016,158707,67.70781,6,00s,1
0.739,0.896,-5.549,0.111,0.142,0.0,0.0614,0.854,124.011,413707,32.47859,16,80s,1
0.696,0.589,-14.459,0.0497,0.00814,0.79,0.103,0.907,110.743,282360,27.31132,11,80s,0
0.223,0.986,-4.399,0.0936,2.15e-05,0.793,0.0433,0.351,166.582,262306,26.58879,12,10s,0
0.781,0.556,-13.067,0.0611,0.0661,0.0907,0.0339,0.968,125.999,491933,31.31296,17,70s,1
0.697,0.891,-4.372,0.342,0.453,0.0,0.11,0.684,98.738,212866,34.84179,10,00s,1
0.59,0.666,-4.047,0.0244,0.156,0.0,0.136,0.0743,104.042,263800,55.29855,10,00s,1
0.698,0.77,-8.049,0.0586,0.07,0.0,0.151,0.718,125.712,203773,79.75734,7,70s,1
0.658,0.461,-8.193,0.184,0.713,0.0,0.0872,0.791,114.955,182440,34.60598,11,80s,0
0.491,0.956,-7.126,0.102,1.8e-05,0.000562,0.0649,0.11,137.005,172360,65.8787,7,00s,0
0.524,0.547,-11.815,0.0695,0.385,0.00198,0.17,0.846,161.795,172949,27.77283,8,60s,1
0.248,0.435,-7.502,0.0292,0.468,0.0,0.121,0.251,179.534,250173,37.50882,12,70s,1
0.575,0.953,-3.167,0.0702,0.0104,0.0,0.0529,0.872,158.094,207760,74.20823,7,10s,0
0.785,0.478,-8.735,0.0419,0.0254,0.0,0.0901,0.39,134.002,161200,46.81228,8,10s,1
0.767,0.558,-9.704,0.0279,0.257,3.29e-05,0.0641,0.941,94.636,202293,61.03049,9,80s,1
0.594,0.216,-13.548,0.0293,0.967,0.0604,0.119,0.608,76.496,257107,21.88448,13,70s,0
0.533,0.552,-10.588,0.0348,0.759,0.0,0.125,0.65,151.102,222067,33.72745,11,70s,0
0.333,0.244,-10.985,0.0303,0.832,0.0,0.0608,0.268,164.172,178267,40.53927,9,60s,1
0.409,0.929,-7.658,0.0685,0.0479,0.0,0.156,0.443,89.412,175627,81.31047,7,90s,0
0.451,0.55,-8.137,0.262,0.0108,0.0,0.0737,0.594,80.001,227960,43.54335,12,00s,1
0.761,0.672,-5.887,0.212,0.0893,9.77e-06,0.14,0.437,160.077,192405,48.87351,8,10s,1
0.491,0.956,-1.538,0.392,0.0295,0.0,0.46,0.811,173.585,276920,49.83348,9,10s,1
0.647,0.913,-6.502,0.0479,0.00251,0.026,0.0853,0.163,144.027,218757,34.61554,10,00s,0
0.703,0.353,-10.745,0.0308,0.835,7.2e-06,0.0443,0.516,101.836,200907,43.37761,12,70s,1
0.435,0.474,-11.659,0.0591,0.876,0.0433,0.0924,0.772,180.727,182067,20.38273,11,90s,0
0.645,0.3,-14.305,0.0431,0.899,0.0,0.505,0.726,138.263,259173,48.29548,16,70s,0
0.479,0.63,-5.628,0.133,0.0314,0.0,0.073,0.227,117.988,275276,66.79038,11,10s,1
0.365,0.503,-11.119,0.0997,0.789,0.00218,0.521,0.355,145.623,116707,51.43138,4,00s,1
0.442,0.835,-4.486,0.0409,0.000147,0.595,0.0953,0.0393,113.039,258840,39.72753,9,00s,0
0.666,0.385,-8.166,0.0323,0.657,0.055,0.0734,0.904,111.003,153373,42.82155,7,60s,1
0.569,0.675,-9.815,0.0405,0.00178,0.938,0.159,0.213,160.0,392641,36.78104,17,00s,0
0.735,0.694,-13.515,0.0348,0.0011,0.0521,0.218,0.755,112.846,235493,23.37342,10,80s,1
0.638,0.598,-6.548,0.0734,0.375,7.61e-06,0.0922,0.919,97.482,140307,49.39982,6,60s,1
0.64,0.624,-5.831,0.152,0.0177,0.0,0.296,0.464,86.802,229427,56.84717,9,10s,1
0.767,0.543,-7.881,0.103,0.049,0.0,0.115,0.485,106.029,177140,26.18065,9,10s,1
0.738,0.861,-6.825,0.0639,0.575,0.676,0.147,0.928,108.339,495733,44.77674,20,70s,0
0.752,0.684,-7.599,0.15,0.0994,0.0,0.0897,0.539,141.075,176440,23.62939,9,80s,1
